X_COORD,Y_COORD,HABITAT
623622.4769,1307572.554,1
624189.9907,1307574.863,1
624757.5054,1307577.183,1
625325.021,1307579.513,1
625892.5377,1307581.854,1
626460.0552,1307584.206,0
627027.5738,1307586.568,0
627595.0933,1307588.94,0
628162.6138,1307591.324,1
628730.1352,1307593.718,0
629297.6577,1307596.122,0
629865.1811,1307598.537,0
630432.7055,1307600.963,0
631000.2309,1307603.399,0
631567.7573,1307605.846,1
632135.2847,1307608.303,1
632702.8132,1307610.771,1
633270.3426,1307613.25,1
633837.873,1307615.739,1
634405.4045,1307618.239,1
634972.937,1307620.749,1
635540.4706,1307623.27,1
636108.0051,1307625.801,1
636675.5407,1307628.343,1
637243.0773,1307630.896,1
637810.615,1307633.459,1
638378.1538,1307636.033,1
638945.6935,1307638.617,1
639513.2344,1307641.212,1
640080.7763,1307643.818,1
640648.3193,1307646.434,1
641215.8633,1307649.061,1
641783.4085,1307651.698,1
642350.9547,1307654.346,1
642918.502,1307657.005,1
643486.0503,1307659.674,1
644053.5998,1307662.353,1
644621.1504,1307665.044,1
645188.7021,1307667.744,1
645756.2549,1307670.456,1
646323.8088,1307673.178,1
646891.3638,1307675.91,1
600353.3038,1308054.458,0
600920.7719,1308056.334,0
601488.2408,1308058.221,0
602055.7104,1308060.119,0
602623.1808,1308062.026,0
603190.652,1308063.945,0
603758.124,1308065.874,0
604325.5968,1308067.814,0
604893.0703,1308069.764,0
605460.5447,1308071.725,0
606028.0199,1308073.696,0
606595.4958,1308075.679,0
607162.9726,1308077.671,0
607730.4502,1308079.674,0
608297.9287,1308081.688,1
608865.4079,1308083.713,0
609432.888,1308085.747,0
610000.3689,1308087.793,0
610567.8507,1308089.849,0
611135.3333,1308091.916,0
611702.8167,1308093.993,0
612270.301,1308096.081,0
612837.7862,1308098.179,0
613405.2722,1308100.289,0
613972.7591,1308102.408,0
614540.2468,1308104.538,0
615107.7354,1308106.679,0
615675.2249,1308108.831,0
616242.7153,1308110.993,0
616810.2066,1308113.165,1
617377.6987,1308115.348,1
617945.1918,1308117.542,1
618512.6857,1308119.746,1
619080.1806,1308121.961,0
619647.6764,1308124.187,0
620215.173,1308126.423,1
620782.6706,1308128.669,1
621350.1691,1308130.927,0
621917.6686,1308133.195,0
622485.1689,1308135.473,0
623052.6702,1308137.762,1
623620.1725,1308140.062,1
624187.6757,1308142.372,1
624755.1798,1308144.692,1
625322.6849,1308147.024,1
625890.1909,1308149.366,0
626457.6979,1308151.718,1
627025.2059,1308154.081,0
627592.7148,1308156.455,0
628160.2247,1308158.839,0
628727.7356,1308161.234,0
629295.2474,1308163.64,0
629862.7603,1308166.056,0
630430.2741,1308168.482,0
630997.7889,1308170.92,0
631565.3047,1308173.367,1
632132.8216,1308175.826,1
632700.3394,1308178.295,1
633267.8582,1308180.774,1
633835.3781,1308183.265,1
634402.899,1308185.765,1
634970.4209,1308188.277,1
635537.9439,1308190.799,1
636105.4678,1308193.331,1
636672.9928,1308195.874,1
637240.5189,1308198.428,1
637808.046,1308200.992,1
638375.5741,1308203.567,1
638943.1033,1308206.152,1
639510.6336,1308208.749,1
640078.1649,1308211.355,1
640645.6973,1308213.972,1
641213.2308,1308216.6,1
641780.7653,1308219.239,1
642348.3009,1308221.888,1
642915.8376,1308224.547,1
643483.3754,1308227.217,1
644050.9143,1308229.898,1
644618.4543,1308232.589,1
645185.9954,1308235.291,1
645753.5376,1308238.004,1
646321.0809,1308240.727,1
646888.6253,1308243.461,1
647456.1709,1308246.205,1
599783.9758,1308620.054,0
600351.4325,1308621.921,0
600918.89,1308623.798,0
601486.3483,1308625.685,1
602053.8074,1308627.583,1
602621.2672,1308629.492,0
603188.7278,1308631.411,0
603756.1892,1308633.341,0
604323.6514,1308635.282,0
604891.1143,1308637.233,0
605458.5781,1308639.194,0
606026.0427,1308641.167,0
606593.5081,1308643.15,0
607160.9743,1308645.143,0
607728.4413,1308647.147,0
608295.9092,1308649.162,1
608863.3778,1308651.187,1
609430.8473,1308653.223,0
609998.3177,1308655.269,0
610565.7888,1308657.326,0
611133.2608,1308659.394,0
611700.7337,1308661.472,0
612268.2074,1308663.56,0
612835.682,1308665.66,0
613403.1574,1308667.77,0
613970.6337,1308669.89,0
614538.1109,1308672.021,0
615105.5889,1308674.163,0
615673.0678,1308676.315,0
616240.5476,1308678.478,0
616808.0283,1308680.652,1
617375.5099,1308682.836,1
617942.9923,1308685.03,1
618510.4757,1308687.235,1
619077.96,1308689.451,1
619645.4451,1308691.678,1
620212.9312,1308693.915,1
620780.4182,1308696.162,1
621347.9061,1308698.42,1
621915.395,1308700.689,1
622482.8848,1308702.968,0
623050.3755,1308705.258,1
623617.8671,1308707.559,0
624185.3597,1308709.87,1
624752.8533,1308712.192,1
625320.3478,1308714.524,0
625887.8432,1308716.867,1
626455.3396,1308719.22,0
627022.837,1308721.585,0
627590.3353,1308723.959,0
628157.8346,1308726.344,0
628725.3349,1308728.74,0
629292.8362,1308731.147,0
629860.3384,1308733.564,0
630427.8417,1308735.991,0
630995.3459,1308738.43,0
631562.8511,1308740.878,0
632130.3574,1308743.338,1
632697.8646,1308745.808,1
633265.3729,1308748.288,1
633832.8821,1308750.78,1
634400.3924,1308753.281,1
634967.9037,1308755.794,1
635535.4161,1308758.317,1
636102.9295,1308760.85,1
636670.4439,1308763.394,1
637237.9594,1308765.949,1
637805.4759,1308768.514,1
638372.9934,1308771.09,1
638940.512,1308773.677,1
639508.0317,1308776.274,1
640075.5524,1308778.882,1
640643.0742,1308781.5,1
641210.5971,1308784.129,1
641778.1211,1308786.768,1
642345.6461,1308789.418,1
642913.1722,1308792.079,1
643480.6994,1308794.75,1
644048.2277,1308797.432,1
644615.7571,1308800.125,1
645183.2876,1308802.828,1
645750.8192,1308805.541,1
646318.3519,1308808.266,1
646885.8858,1308811,1
647453.4207,1308813.746,1
648020.9568,1308816.502,1
599782.1143,1309187.505,0
600349.5605,1309189.372,1
600917.0074,1309191.25,0
601484.4551,1309193.139,1
602051.9035,1309195.037,1
602619.3528,1309196.947,1
603186.8028,1309198.867,1
603754.2536,1309200.798,0
604321.7052,1309202.739,0
604889.1576,1309204.691,0
605456.6108,1309206.653,0
606024.0647,1309208.626,0
606591.5195,1309210.61,0
607158.9752,1309212.604,0
607726.4316,1309214.609,0
608293.8888,1309216.625,1
608861.3469,1309218.651,1
609428.8058,1309220.687,0
609996.2656,1309222.735,0
610563.7261,1309224.792,0
611131.1876,1309226.861,0
611698.6499,1309228.94,0
612266.113,1309231.029,0
612833.577,1309233.13,0
613401.0418,1309235.24,0
613968.5075,1309237.362,0
614535.9741,1309239.494,0
615103.4415,1309241.636,0
615670.9098,1309243.789,0
616238.379,1309245.953,1
616805.8491,1309248.127,1
617373.3201,1309250.312,1
617940.792,1309252.508,1
618508.2647,1309254.714,1
619075.7384,1309256.931,1
619643.213,1309259.158,0
620210.6885,1309261.396,1
620778.1649,1309263.644,1
621345.6422,1309265.904,1
621913.1205,1309268.173,1
622480.5996,1309270.453,1
623048.0798,1309272.744,1
623615.5608,1309275.046,1
624183.0428,1309277.358,1
624750.5258,1309279.681,1
625318.0097,1309282.014,0
625885.4945,1309284.358,0
626452.9803,1309286.712,1
627020.4671,1309289.077,0
627587.9549,1309291.453,0
628155.4436,1309293.839,0
628722.9333,1309296.236,0
629290.4239,1309298.643,0
629857.9156,1309301.061,0
630425.4082,1309303.49,0
630992.9019,1309305.929,0
631560.3965,1309308.379,0
632127.8922,1309310.839,1
632695.3888,1309313.31,1
633262.8865,1309315.792,1
633830.3852,1309318.284,1
634397.8849,1309320.787,1
634965.3856,1309323.3,1
635532.8874,1309325.824,1
636100.3901,1309328.359,1
636667.894,1309330.904,1
637235.3988,1309333.46,1
637802.9047,1309336.026,1
638370.4117,1309338.603,1
638937.9197,1309341.191,1
639505.4288,1309343.789,1
640072.9389,1309346.398,1
640640.4501,1309349.017,1
641207.9624,1309351.647,1
641775.4757,1309354.288,1
642342.9902,1309356.939,1
642910.5057,1309359.601,1
643478.0223,1309362.273,1
644045.54,1309364.956,1
644613.0588,1309367.649,1
645180.5787,1309370.354,1
645748.0997,1309373.068,1
646315.6218,1309375.794,1
646883.1451,1309378.53,1
647450.6695,1309381.276,1
648018.1949,1309384.033,1
599780.2521,1309754.946,1
600347.6876,1309756.814,1
600915.124,1309758.692,1
601482.5611,1309760.581,1
602049.9989,1309762.481,1
602617.4376,1309764.391,0
603184.877,1309766.312,0
603752.3172,1309768.244,0
604319.7582,1309770.186,0
604887.2,1309772.138,0
605454.6426,1309774.102,0
606022.086,1309776.076,0
606589.5302,1309778.06,0
607156.9752,1309780.055,0
607724.421,1309782.061,0
608291.8677,1309784.077,1
608859.3152,1309786.104,1
609426.7635,1309788.141,0
609994.2126,1309790.189,1
610561.6626,1309792.248,0
611129.1134,1309794.317,0
611696.5651,1309796.397,0
612264.0177,1309798.488,0
612831.471,1309800.589,0
613398.9253,1309802.7,0
613966.3804,1309804.823,0
614533.8364,1309806.955,0
615101.2932,1309809.099,0
615668.7509,1309811.253,0
616236.2095,1309813.417,1
616803.669,1309815.593,1
617371.1294,1309817.778,1
617938.5907,1309819.975,0
618506.0529,1309822.182,1
619073.5159,1309824.4,1
619640.9799,1309826.628,0
620208.4448,1309828.867,1
620775.9106,1309831.116,1
621343.3774,1309833.376,1
621910.845,1309835.647,1
622478.3136,1309837.928,1
623045.7831,1309840.22,1
623613.2536,1309842.522,1
624180.725,1309844.835,1
624748.1974,1309847.159,1
625315.6707,1309849.493,0
625883.1449,1309851.838,0
626450.6201,1309854.193,0
627018.0963,1309856.559,0
627585.5734,1309858.936,1
628153.0516,1309861.323,0
628720.5306,1309863.721,0
629288.0107,1309866.129,1
629855.4918,1309868.548,1
630422.9738,1309870.978,0
630990.4569,1309873.418,0
631557.9409,1309875.869,0
632125.426,1309878.33,1
632692.912,1309880.802,1
633260.3991,1309883.285,1
633827.8871,1309885.778,1
634395.3762,1309888.282,1
634962.8664,1309890.796,1
635530.3576,1309893.321,1
636097.8497,1309895.857,1
636665.343,1309898.403,1
637232.8372,1309900.96,1
637800.3325,1309903.527,1
638367.8289,1309906.105,1
638935.3263,1309908.694,1
639502.8248,1309911.293,1
640070.3243,1309913.903,1
640637.8249,1309916.524,1
641205.3266,1309919.155,1
641772.8293,1309921.796,1
642340.3332,1309924.448,1
642907.8381,1309927.111,1
643475.3441,1309929.785,1
644042.8512,1309932.469,1
644610.3594,1309935.163,1
645177.8687,1309937.869,1
645745.3791,1309940.585,1
646312.8906,1309943.311,1
646880.4033,1309946.048,1
647447.917,1309948.796,1
648015.4319,1309951.554,1
599778.3891,1310322.376,0
600345.8141,1310324.244,0
600913.2398,1310326.124,1
601480.6663,1310328.013,1
602048.0935,1310329.914,1
602615.5216,1310331.825,0
603182.9504,1310333.747,1
603750.38,1310335.679,0
604317.8104,1310337.622,1
604885.2416,1310339.575,0
605452.6736,1310341.539,0
606020.1064,1310343.514,0
606587.54,1310345.499,0
607154.9744,1310347.495,0
607722.4097,1310349.502,0
608289.8457,1310351.519,1
608857.2826,1310353.546,1
609424.7203,1310355.585,1
609992.1589,1310357.634,0
610559.5982,1310359.693,0
611127.0385,1310361.763,0
611694.4796,1310363.844,0
612261.9215,1310365.935,0
612829.3643,1310368.037,0
613396.8079,1310370.15,1
613964.2524,1310372.273,0
614531.6978,1310374.406,0
615099.144,1310376.551,0
615666.5912,1310378.706,0
616234.0392,1310380.871,0
616801.4881,1310383.047,0
617368.9378,1310385.234,0
617936.3885,1310387.431,0
618503.8401,1310389.639,1
619071.2926,1310391.858,1
619638.7459,1310394.087,1
620206.2002,1310396.327,1
620773.6554,1310398.577,1
621341.1116,1310400.838,1
621908.5686,1310403.109,1
622476.0266,1310405.392,0
623043.4855,1310407.684,1
623610.9454,1310409.988,0
624178.4062,1310412.302,1
624745.868,1310414.626,1
625313.3307,1310416.961,1
625880.7943,1310419.307,0
626448.2589,1310421.663,0
627015.7245,1310424.03,1
627583.191,1310426.408,1
628150.6586,1310428.796,0
628718.127,1310431.195,0
629285.5965,1310433.604,1
629853.067,1310436.024,0
630420.5384,1310438.455,1
630988.0109,1310440.896,0
631555.4843,1310443.348,1
632122.9587,1310445.81,1
632690.4342,1310448.283,1
633257.9106,1310450.767,1
633825.3881,1310453.261,1
634392.8666,1310455.766,1
634960.3461,1310458.282,1
635527.8267,1310460.808,1
636095.3083,1310463.344,1
636662.7909,1310465.892,1
637230.2746,1310468.449,1
637797.7593,1310471.018,1
638365.245,1310473.597,1
638932.7318,1310476.187,1
639500.2197,1310478.787,1
640067.7086,1310481.398,1
640635.1986,1310484.019,1
641202.6897,1310486.651,1
641770.1819,1310489.294,1
642337.6751,1310491.948,1
642905.1694,1310494.611,1
643472.6648,1310497.286,1
644040.1613,1310499.971,1
644607.6589,1310502.667,1
645175.1576,1310505.373,1
645742.6574,1310508.09,1
646310.1583,1310510.818,1
646877.6603,1310513.556,1
647445.1635,1310516.305,1
648012.6678,1310519.064,1
599209.1117,1310887.936,1
599776.5253,1310889.795,1
600343.9397,1310891.664,1
600911.3548,1310893.544,1
601478.7707,1310895.435,1
602046.1874,1310897.336,0
602613.6048,1310899.248,0
603181.023,1310901.171,0
603748.442,1310903.104,0
604315.8618,1310905.047,0
604883.2824,1310907.002,0
605450.7038,1310908.966,0
606018.126,1310910.942,0
606585.549,1310912.928,0
607152.9728,1310914.925,0
607720.3975,1310916.932,1
608287.8229,1310918.95,1
608855.2492,1310920.978,1
609422.6763,1310923.018,0
609990.1043,1310925.067,0
610557.533,1310927.128,1
611124.9627,1310929.199,0
611692.3932,1310931.28,1
612259.8245,1310933.372,1
612827.2566,1310935.475,1
613394.6897,1310937.588,0
613962.1236,1310939.712,0
614529.5584,1310941.847,0
615096.994,1310943.992,0
615664.4305,1310946.148,0
616231.8679,1310948.314,1
616799.3062,1310950.491,0
617366.7454,1310952.679,0
617934.1854,1310954.877,0
618501.6264,1310957.086,1
619069.0683,1310959.305,0
619636.5111,1310961.535,1
620203.9547,1310963.776,1
620771.3994,1310966.027,1
621338.8449,1310968.289,1
621906.2913,1310970.562,1
622473.7387,1310972.845,1
623041.187,1310975.138,0
623608.6363,1310977.443,0
624176.0865,1310979.758,1
624743.5376,1310982.083,1
625310.9897,1310984.419,1
625878.4428,1310986.766,0
626445.8968,1310989.123,1
627013.3517,1310991.491,0
627580.8077,1310993.87,1
628148.2646,1310996.259,0
628715.7225,1310998.659,0
629283.1813,1311001.069,0
629850.6412,1311003.49,1
630418.102,1311005.922,1
630985.5639,1311008.364,1
631553.0267,1311010.817,1
632120.4905,1311013.28,1
632687.9554,1311015.754,1
633255.4212,1311018.239,1
633822.8881,1311020.734,1
634390.356,1311023.24,1
634957.8249,1311025.756,1
635525.2948,1311028.283,1
636092.7658,1311030.821,1
636660.2378,1311033.369,1
637227.7109,1311035.928,1
637795.185,1311038.498,1
638362.6601,1311041.078,1
638930.1363,1311043.669,1
639497.6136,1311046.27,1
640065.0919,1311048.882,1
640632.5713,1311051.505,1
641200.0518,1311054.138,1
641767.5333,1311056.782,1
642335.0159,1311059.436,1
642902.4996,1311062.101,1
643469.9844,1311064.777,1
644037.4703,1311067.463,1
644604.9573,1311070.16,1
645172.4454,1311072.867,1
645739.9346,1311075.585,1
646307.4249,1311078.314,1
646874.9163,1311081.053,1
647442.4089,1311083.803,1
648009.9025,1311086.564,0
599207.2578,1311455.344,1
599774.6608,1311457.204,1
600342.0646,1311459.074,0
600909.4691,1311460.955,1
601476.8744,1311462.846,0
602044.2804,1311464.748,0
602611.6873,1311466.661,0
603179.0949,1311468.584,0
603746.5033,1311470.518,0
604313.9125,1311472.462,0
604881.3225,1311474.417,0
605448.7332,1311476.383,0
606016.1448,1311478.359,0
606583.5572,1311480.346,0
607150.9704,1311482.344,0
607718.3845,1311484.352,1
608285.7993,1311486.371,1
608853.215,1311488.4,0
609420.6315,1311490.44,0
609988.0488,1311492.49,1
610555.467,1311494.552,1
611122.886,1311496.623,0
611690.3059,1311498.706,0
612257.7266,1311500.799,1
612825.1482,1311502.902,1
613392.5706,1311505.017,1
613959.9939,1311507.141,1
614527.418,1311509.277,0
615094.8431,1311511.423,0
615662.269,1311513.58,1
616229.6958,1311515.747,1
616797.1234,1311517.925,1
617364.552,1311520.113,1
617931.9815,1311522.312,1
618499.4118,1311524.522,0
619066.8431,1311526.742,1
619634.2753,1311528.973,1
620201.7083,1311531.215,1
620769.1423,1311533.467,1
621336.5773,1311535.73,1
621904.0131,1311538.003,0
622471.4499,1311540.287,0
623038.8876,1311542.582,1
623606.3262,1311544.887,1
624173.7658,1311547.203,1
624741.2063,1311549.529,1
625308.6478,1311551.866,1
625876.0903,1311554.214,1
626443.5337,1311556.572,0
627010.978,1311558.941,1
627578.4233,1311561.321,1
628145.8696,1311563.711,0
628713.3169,1311566.112,0
629280.7652,1311568.523,1
629848.2144,1311570.945,0
630415.6646,1311573.378,0
630983.1158,1311575.821,0
631550.5681,1311578.275,0
632118.0213,1311580.739,1
632685.4755,1311583.214,1
633252.9308,1311585.7,1
633820.387,1311588.196,1
634387.8443,1311590.703,1
634955.3026,1311593.22,1
635522.7619,1311595.749,1
636090.2223,1311598.287,1
636657.6837,1311600.837,1
637225.1461,1311603.397,1
637792.6096,1311605.967,1
638360.0742,1311608.548,1
638927.5398,1311611.14,1
639495.0064,1311613.743,1
640062.4741,1311616.356,1
640629.9429,1311618.979,1
641197.4127,1311621.613,1
641764.8837,1311624.258,1
642332.3557,1311626.914,1
642899.8288,1311629.58,1
643467.3029,1311632.257,1
644034.7782,1311634.944,1
644602.2546,1311637.642,1
645169.7321,1311640.351,1
645737.2106,1311643.07,1
646304.6903,1311645.799,1
646872.1711,1311648.54,0
647439.6531,1311651.291,0
648007.1361,1311654.053,0
648574.6203,1311656.825,0
599205.4031,1312022.741,0
599772.7956,1312024.602,0
600340.1887,1312026.473,1
600907.5826,1312028.354,1
601474.9773,1312030.246,0
602042.3727,1312032.149,0
602609.7689,1312034.063,0
603177.1659,1312035.987,0
603744.5637,1312037.921,0
604311.9623,1312039.867,0
604879.3617,1312041.822,0
605446.7618,1312043.789,0
606014.1628,1312045.766,0
606581.5646,1312047.754,1
607148.9672,1312049.752,1
607716.3706,1312051.761,0
608283.7749,1312053.78,0
608851.1799,1312055.811,0
609418.5858,1312057.851,0
609985.9925,1312059.903,1
610553.4001,1312061.965,0
611120.8085,1312064.037,0
611688.2178,1312066.121,0
612255.6279,1312068.215,0
612823.0388,1312070.319,1
613390.4506,1312072.434,1
613957.8633,1312074.56,0
614525.2769,1312076.696,0
615092.6913,1312078.843,0
615660.1066,1312081.001,1
616227.5227,1312083.169,1
616794.9398,1312085.348,1
617362.3578,1312087.537,1
617929.7766,1312089.737,1
618497.1963,1312091.948,1
619064.617,1312094.169,0
619632.0386,1312096.401,1
620199.461,1312098.643,1
620766.8844,1312100.896,1
621334.3087,1312103.16,1
621901.7339,1312105.434,1
622469.1601,1312107.719,0
623036.5872,1312110.015,1
623604.0152,1312112.321,1
624171.4442,1312114.638,1
624738.8741,1312116.965,1
625306.305,1312119.303,1
625873.7368,1312121.652,1
626441.1696,1312124.011,1
627008.6033,1312126.381,1
627576.038,1312128.761,1
628143.4737,1312131.152,0
628710.9104,1312133.554,1
629278.348,1312135.967,1
629845.7866,1312138.39,1
630413.2262,1312140.823,1
630980.6668,1312143.267,1
631548.1084,1312145.722,1
632115.5511,1312148.188,0
632682.9947,1312150.664,1
633250.4393,1312153.15,1
633817.8849,1312155.648,1
634385.3316,1312158.155,1
634952.7793,1312160.674,1
635520.228,1312163.203,1
636087.6778,1312165.743,1
636655.1285,1312168.293,1
637222.5804,1312170.854,1
637790.0332,1312173.426,1
638357.4871,1312176.008,1
638924.9421,1312178.601,1
639492.3981,1312181.204,1
640059.8552,1312183.818,1
640627.3134,1312186.443,1
641194.7726,1312189.079,1
641762.2329,1312191.724,1
642329.6943,1312194.381,1
642897.1568,1312197.048,1
643464.6204,1312199.726,1
644032.085,1312202.414,1
644599.5508,1312205.114,1
645167.0176,1312207.823,1
645734.4856,1312210.544,1
646301.9547,1312213.274,1
646869.4248,1312216.016,0
647436.8962,1312218.768,0
648004.3686,1312221.531,0
648571.8422,1312224.304,0
599203.5477,1312590.128,0
599770.9295,1312591.989,0
600338.312,1312593.861,1
600905.6953,1312595.743,1
601473.0794,1312597.636,0
602040.4642,1312599.54,0
602607.8498,1312601.454,0
603175.2362,1312603.379,0
